target_timestamp,zone_id,target,p10,p50,p90
2024-03-30 04:00:00,161,10.0,5.293402128408819,10.10587716945952,14.18708755752768
2024-03-30 05:00:00,161,9.0,7.083334416851223,10.730323628527158,13.594434797067299
2024-03-30 06:00:00,161,21.0,16.77681729879884,20.859160377723605,26.859019509728054
2024-03-30 07:00:00,161,35.0,32.68847390053662,56.526653307533834,62.78175384707523
2024-03-30 08:00:00,161,44.0,45.426532798050445,68.76459532099065,78.70331375939118
2024-03-30 09:00:00,161,113.0,60.60768849702126,107.18572350059287,142.61784668782616
2024-03-30 10:00:00,161,146.0,106.72761515061292,157.6854212346055,190.56721267228275
2024-03-30 11:00:00,161,181.0,134.09355629220045,190.8166017636384,245.63775402279128
2024-03-30 12:00:00,161,254.0,166.5309931885992,245.2042117999923,302.2469794238092
2024-03-30 13:00:00,161,258.0,199.7853178130272,284.5249354146815,336.2456809182774
2024-03-30 14:00:00,161,223.0,222.7961064606133,332.6144288139402,376.0703935399297
2024-03-30 15:00:00,161,279.0,234.12358553159862,347.1666080167438,382.92336837391804
2024-03-30 16:00:00,161,334.0,231.38345518214354,306.082563161528,361.04041469235494
2024-03-30 17:00:00,161,343.0,227.88904257964938,324.1415055476696,368.83982800238687
2024-03-30 18:00:00,161,288.0,231.43380962313296,326.3352611698525,382.4246526041701
2024-03-30 19:00:00,161,251.0,202.832465123825,273.21359243317255,322.2352517276678
2024-03-30 20:00:00,161,235.0,167.3669908012072,216.99269103578618,273.2129118416164
2024-03-30 21:00:00,161,197.0,138.78756166337485,179.4014321548982,257.3428532866664
2024-03-30 22:00:00,161,276.0,113.34858020795875,166.01507650450813,252.8075232639393
2024-03-30 23:00:00,161,225.0,96.37391135713122,141.2289398538796,218.59524232541474
2024-03-31 00:00:00,161,107.0,76.81877451673316,109.15133569246369,160.1880301733791
2024-03-31 01:00:00,161,59.0,24.643523221407325,46.26610996156622,65.37429124539311
2024-03-31 02:00:00,161,17.0,7.6593436984967616,17.640806519108022,34.6743016252457
2024-03-31 03:00:00,161,8.0,2.5109473998685794,8.220472106064069,15.541075635904011
2024-03-31 04:00:00,161,13.0,4.2211483030650605,7.275461955324233,14.44530144651251
2024-03-31 05:00:00,161,13.0,5.851010412855828,10.183258654226076,13.682404684250688
2024-03-31 06:00:00,161,23.0,13.244701223131079,15.783893447501878,24.424672514340784
2024-03-31 07:00:00,161,36.0,25.646194607625542,40.4099410411846,38.13346745838791
2024-03-31 08:00:00,161,68.0,36.69095316731037,61.68630503358124,71.63198144580912
2024-03-31 09:00:00,161,86.0,50.603511466409664,97.89014659179922,134.52796745660154
2024-03-31 10:00:00,161,147.0,90.05214787366705,149.2510815650588,184.44597764579567
2024-03-31 11:00:00,161,181.0,117.53000875153629,174.70504144157127,211.92912212360682
2024-03-31 12:00:00,161,242.0,146.91025818128196,213.9594253130934,261.66550949928904
2024-03-31 13:00:00,161,244.0,166.5474373962097,221.78972485012034,280.2674451675739
2024-03-31 14:00:00,161,251.0,188.0878796343872,264.95085318217747,312.35709066305174
2024-03-31 15:00:00,161,304.0,200.50213869614288,263.03124377214516,300.58194243338494
2024-03-31 16:00:00,161,259.0,204.5876036379043,272.0864864071264,315.777523777689
2024-03-31 17:00:00,161,280.0,195.32578453487451,259.676305895356,304.24502079256774
2024-03-31 18:00:00,161,255.0,209.6763543950461,290.38039728794104,329.8542271750697
2024-03-31 19:00:00,161,211.0,181.80519097186027,244.24489341216733,298.4581995827403
2024-03-31 20:00:00,161,215.0,116.29642056773524,145.59892261719995,234.25440920265848
2024-03-31 21:00:00,161,155.0,121.41577346861963,148.5966951228198,231.63831541191604
2024-03-31 22:00:00,161,111.0,82.24823038854514,107.45034987837235,193.25827070857179
2024-03-31 23:00:00,161,49.0,37.868316523723244,47.82584595731765,124.31927668690044
2024-03-18 00:00:00,162,16.0,11.752803134969987,30.910500201810684,49.096713762117666
2024-03-18 01:00:00,162,5.0,0.0,7.533593391327117,16.962509955612916
2024-03-18 02:00:00,162,2.0,0.14433202086848362,4.468992801207618,8.134354223614375
2024-03-18 03:00:00,162,5.0,0.7362074555476913,4.695768580974474,8.266595364962107
2024-03-18 04:00:00,162,4.0,3.534941486771165,6.989190425983279,10.99802946966173
2024-03-18 05:00:00,162,28.0,6.3182863739145985,23.265114334798724,39.35101937425066
2024-03-18 06:00:00,162,71.0,19.201407406126282,55.61238105131065,90.63437203017584
2024-03-18 07:00:00,162,130.0,49.45617871699909,119.4025916548227,183.8382275870978
2024-03-18 08:00:00,162,160.0,76.61058856538683,146.80152466099696,235.32302159049922
2024-03-18 09:00:00,162,200.0,105.48693054450091,158.50440982982923,216.76676554401965
2024-03-18 10:00:00,162,216.0,121.04239080454197,161.2725172824035,196.92365258299645
2024-03-18 11:00:00,162,168.0,140.44500395217636,189.95437837029252,233.76393663084193
2024-03-18 12:00:00,162,210.0,161.46928585723884,212.07047783448792,260.60411426359406
2024-03-18 13:00:00,162,207.0,147.42360437200452,188.66022588803014,217.55422996539707
2024-03-18 14:00:00,162,229.0,167.45159095021938,221.1603778533796,260.4875643357949
2024-03-18 15:00:00,162,190.0,168.9711801204149,213.43375622463975,261.70486721298846
2024-03-18 16:00:00,162,271.0,171.36353051941967,251.69490840943251,305.65401613769706
2024-03-18 17:00:00,162,318.0,167.42568163355926,255.28958392899568,351.3977501857122
2024-03-18 18:00:00,162,340.0,201.65590852746342,301.78683529237395,422.48514100040455
2024-03-18 19:00:00,162,286.0,195.07619414227332,274.0999455731167,353.1305212154958
2024-03-18 20:00:00,162,293.0,170.8214866747117,229.31801674484134,286.4816890929103
2024-03-18 21:00:00,162,252.0,171.7093340273596,241.80374295702552,318.2505074197613
2024-03-18 22:00:00,162,155.0,152.26100577314926,193.79513337187905,272.98479019197765
2024-03-18 23:00:00,162,80.0,56.24343429982636,79.02443872402273,120.92620122808883
2024-03-19 00:00:00,162,45.0,11.810205114652028,25.160097856358938,36.991386228709594
2024-03-19 01:00:00,162,20.0,7.53946788792121,13.740172674204745,22.474421068933243
2024-03-19 02:00:00,162,4.0,2.517668549317682,7.967403173510978,13.224413026663274
2024-03-19 03:00:00,162,4.0,0.3242991459011571,3.9733469220877073,8.639481868630892
2024-03-19 04:00:00,162,7.0,4.070764773245387,8.220234217346139,11.753137881357052
